filename,path,kelas_asli,label,H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median
M0-LBA-AN_frame_0131.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0131.jpg,Class 1,Jernih,104.421928,10.029264,168.903132,4.953840607328419,1.5341471957749035,6.186991238928337,103.0,11.0,169.0
M0-LBA-AN_frame_0143.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0143.jpg,Class 1,Jernih,106.135852,9.547424,171.611052,5.489087012800581,1.6544047159700674,7.031218632164413,103.0,10.0,173.0
M0-LBA-AN_frame_0155.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0155.jpg,Class 1,Jernih,104.23334,10.091416,169.99256,4.769876774550889,1.397601915762854,6.340880116072216,103.0,10.0,171.0
M0-LBA-AN_frame_0167.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0167.jpg,Class 1,Jernih,104.269796,10.013584,170.164756,4.676940679374071,1.5170812354465397,6.43680568764228,103.0,10.0,171.0
M0-LBA-AN_frame_0179.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0179.jpg,Class 1,Jernih,104.238312,10.081032,169.445428,4.734439712432295,1.4903750584923248,6.206045914816937,103.0,11.0,170.0
M0-LBA-AN_frame_0191.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0191.jpg,Class 1,Jernih,103.712596,10.140788,169.67038,4.623397337541302,1.4541109789338642,6.321537997639498,103.0,10.0,170.0
M0-LBA-AN_frame_0203.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0203.jpg,Class 1,Jernih,104.55368,10.043516,169.648536,4.381928166640799,1.4484358314209158,6.351753226999929,103.0,10.0,170.0
M0-LBA-AN_frame_0215.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0215.jpg,Class 1,Jernih,104.213272,10.093848,169.582932,4.495987884104671,1.4875054799549479,6.385788775349213,103.0,11.0,170.0
M0-LBA-AN_frame_0227.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0227.jpg,Class 1,Jernih,104.079024,10.070136,169.745716,4.6275431070303386,1.5035587589129997,6.2302673816894885,103.0,10.0,170.0
M0-LBA-AN_frame_0239.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0239.jpg,Class 1,Jernih,104.364216,9.973332,170.07452,4.819388623606111,1.559552762100725,6.221044829415715,103.0,10.0,171.0
M0-LBA-AN_frame_0251.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0251.jpg,Class 1,Jernih,104.394328,10.007296,170.17486,4.460857476810484,1.501948989940737,6.360183958062849,103.0,10.0,171.0
M0-LBA-AN_frame_0263.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0263.jpg,Class 1,Jernih,104.622648,9.971784,170.22166,4.507147819641153,1.5083646301024167,6.460843818294944,103.0,10.0,171.0
M0-LBA-AN_frame_0275.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0275.jpg,Class 1,Jernih,104.2306,10.064628,169.9466,4.362093034312772,1.4592858601439267,6.331451369156996,103.0,10.0,171.0
M0-LBA-AN_frame_0287.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0287.jpg,Class 1,Jernih,104.334272,10.2165,168.503304,4.1862888373852085,1.355325698863561,6.1425373489775374,103.0,11.0,169.0
M0-LBA-AN_frame_0299.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0299.jpg,Class 1,Jernih,104.601092,9.898464,170.449976,5.2467731423738915,1.6243923296740845,6.5380879161589744,103.0,10.0,171.0
M0-LBA-AN_frame_0311.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0311.jpg,Class 1,Jernih,104.072696,10.13458,168.51404,4.846496806104797,1.5416731896222364,6.041319961597797,103.0,11.0,169.0
M0-LBA-AN_frame_0323.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0323.jpg,Class 1,Jernih,104.20172,10.12478,168.554176,4.644616350313554,1.5546993122787442,6.086925082586773,103.0,11.0,169.0
M0-LBA-AN_frame_0335.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0335.jpg,Class 1,Jernih,104.284984,10.07234,169.610868,4.508701822004201,1.4758519317329906,6.234558227057953,103.0,10.0,170.0
M0-LBA-AN_frame_0347.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0347.jpg,Class 1,Jernih,104.090152,10.029532,169.454868,4.998726299458293,1.5803505500286954,6.068718077368234,103.0,10.0,170.0
M0-LBA-AN_frame_0359.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0359.jpg,Class 1,Jernih,104.920596,9.908208,170.301804,4.633085689341823,1.5008445051823325,6.274697629813249,103.0,10.0,171.0
M0-LBA-AN_frame_0371.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0371.jpg,Class 1,Jernih,105.300608,9.707244,173.076208,4.895989668119817,1.5559646282817614,7.062789274835828,103.0,10.0,174.0
M0-LBA-AN_frame_0383.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0383.jpg,Class 1,Jernih,104.467264,9.802116,174.693668,4.856752861151573,1.4702319281473928,7.892517260404059,103.0,10.0,176.0
M0-LBA-AN_frame_0395.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0395.jpg,Class 1,Jernih,104.55458,9.819228,174.544408,4.504734955976878,1.4394712515420376,7.603864539136399,103.0,10.0,176.0
M0-LBA-AN_frame_0407.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0407.jpg,Class 1,Jernih,103.990236,9.845352,173.729496,4.8962986698427615,1.5472750227726162,7.256171689395449,103.0,10.0,175.0
M0-LBA-AN_frame_0419.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0419.jpg,Class 1,Jernih,103.881724,9.903,174.423304,4.434191559667219,1.3787526971868451,7.511129190979476,103.0,10.0,175.0
M0-LBA-AN_frame_0431.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0431.jpg,Class 1,Jernih,104.261544,9.752716,176.506248,5.634558610580246,1.4392743391528942,8.469940316347927,103.0,10.0,176.0
M0-LBA-AN_frame_0443.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0443.jpg,Class 1,Jernih,104.318032,10.041028,170.56578,4.47423106767811,1.4244720787772571,6.528163064109228,103.0,10.0,171.0
M0-LBA-AN_frame_0455.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0455.jpg,Class 1,Jernih,103.773396,10.153732,169.188288,4.822845490701936,1.4891133174396098,5.951365190362291,103.0,11.0,169.0
M0-LBA-AN_frame_0467.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0467.jpg,Class 1,Jernih,104.166356,10.054564,170.038152,4.398282583152656,1.4341780816565286,6.003695563975242,103.0,10.0,171.0
M0-LBA-AN_frame_0479.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0479.jpg,Class 1,Jernih,104.07712,10.036312,170.036312,4.891259603169719,1.5436843714490343,6.272753258231668,103.0,10.0,171.0
M0-LBA-AN_frame_0491.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0491.jpg,Class 1,Jernih,104.425832,10.071428,169.122584,4.577762238012804,1.5516771702954193,6.309659036980049,103.0,11.0,169.0
M0-LBA-AN_frame_0503.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0503.jpg,Class 1,Jernih,104.694292,9.991248,168.589912,5.193584756094388,1.6201541292407953,6.130392143432261,103.0,11.0,169.0
M0-LBA-AN_frame_0515.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0515.jpg,Class 1,Jernih,104.246612,10.055428,168.829112,5.08412298449359,1.6019999178576758,5.960533305959794,103.0,11.0,169.0
M0-LBA-AN_frame_0527.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0527.jpg,Class 1,Jernih,103.983068,10.068488,168.87204,5.15461165437087,1.6236025972681862,5.979210837426625,103.0,11.0,169.0
M0-LBA-AN_frame_0539.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0539.jpg,Class 1,Jernih,104.609588,9.739048,170.379052,6.022384782646821,1.7952715821557472,6.38996553834964,103.0,10.0,171.0
M0-LBA-AN_frame_0551.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0551.jpg,Class 1,Jernih,104.48526,9.868672,170.643676,4.964529255871095,1.653909597413353,6.221748725802417,103.0,10.0,172.0
M0-LBA-AN_frame_0563.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0563.jpg,Class 1,Jernih,104.095056,10.041048,168.914944,5.355507478928958,1.631922504807137,5.965577715264802,103.0,11.0,169.0
M0-LBA-AN_frame_0575.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0575.jpg,Class 1,Jernih,104.395064,10.116484,168.591184,4.636110054334776,1.4885978226989316,6.034902938585177,103.0,11.0,169.0
M0-LBA-AN_frame_0587.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0587.jpg,Class 1,Jernih,104.477136,9.880112,170.410312,5.2622737706721425,1.6493934847258251,6.04851023497985,103.0,10.0,171.0
M0-LBA-AN_frame_0599.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0599.jpg,Class 1,Jernih,104.383092,9.96232,169.39536,5.523599960128901,1.6361039751800617,6.175198334499062,103.0,10.0,170.0
M0-LBA-AN_frame_0611.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0611.jpg,Class 1,Jernih,104.230484,10.05964,169.590168,4.840154659279391,1.5020502889051353,5.840427872320315,103.0,10.0,170.0
M0-LBA-AN_frame_0623.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0623.jpg,Class 1,Jernih,104.532184,10.049328,169.604224,4.549024092060186,1.4446254699457575,6.156015704806478,103.0,10.0,170.0
M0-LBA-AN_frame_0635.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0635.jpg,Class 1,Jernih,103.9972,9.904744,170.913716,5.290832085787641,1.6282451579734545,6.243519445901006,103.0,10.0,171.0
M0-LBA-AN_frame_0647.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0647.jpg,Class 1,Jernih,104.092604,10.018456,170.443144,4.697243074313273,1.4866618230330662,6.250854613192024,103.0,10.0,171.0
M0-LBA-AN_frame_0659.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0659.jpg,Class 1,Jernih,103.662024,10.209904,168.389036,4.9773266140995815,1.507091341221228,5.946644683407946,103.0,11.0,169.0
M0-LBA-AN_frame_0671.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0671.jpg,Class 1,Jernih,104.649532,9.8743,170.06146,5.369659223915052,1.6705243218822048,6.299691632802355,103.0,10.0,171.0
M0-LBA-AN_frame_0683.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0683.jpg,Class 1,Jernih,104.405024,10.144064,168.335908,4.606847464310491,1.4997885063914844,5.986595845347838,103.0,11.0,169.0
M0-LBA-AN_frame_0695.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0695.jpg,Class 1,Jernih,104.196924,10.1025,167.79,5.467357765705844,1.6307353402683098,5.982509506887557,103.0,11.0,169.0
M0-LBA-AN_frame_0707.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0707.jpg,Class 1,Jernih,104.062716,10.138208,168.561108,4.989803874236341,1.571751427146163,6.110995484561905,103.0,11.0,169.0
M0-LBA-AN_frame_0719.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0719.jpg,Class 1,Jernih,104.10948,10.091764,168.817688,4.974381381599123,1.6142785906726262,6.055988964211873,103.0,11.0,169.0
M0-LBA-AN_frame_0731.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0731.jpg,Class 1,Jernih,104.30142,10.11384,168.575012,4.732086007629194,1.544300636016187,6.060940950038698,103.0,11.0,169.0
M0-LBA-AN_frame_0743.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0743.jpg,Class 1,Jernih,104.057956,10.245432,168.071632,4.469877526517254,1.459949017389306,5.932063794041328,103.0,11.0,169.0
M0-LBA-AN_frame_0755.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0755.jpg,Class 1,Jernih,104.405756,10.230616,167.79392,4.315543774365405,1.416946103612978,6.0957325264155084,103.0,11.0,169.0
M0-LBA-AN_frame_0767.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0767.jpg,Class 1,Jernih,104.161076,10.026448,169.425112,5.1248744884361805,1.5937943729653459,6.108984186217541,103.0,10.0,170.0
M0-LBA-AN_frame_0779.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0779.jpg,Class 1,Jernih,104.685556,9.995184,169.25608,4.9881396302493375,1.538755603123511,6.198515228149399,103.0,10.0,170.0
M0-LBA-AN_frame_0791.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0791.jpg,Class 1,Jernih,104.215316,10.086008,168.796076,4.940428627168295,1.5339656527888752,6.096002870916647,103.0,11.0,169.0
M0-LBA-AN_frame_0803.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0803.jpg,Class 1,Jernih,104.475128,10.141108,168.190088,4.704815127464203,1.5025912725475281,5.948988027577126,103.0,11.0,169.0
M0-LBA-AN_frame_0815.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0815.jpg,Class 1,Jernih,104.745864,10.053424,168.71242,4.8599719025426475,1.5690793084557582,5.987682501903387,103.0,11.0,169.0
M0-LBA-AN_frame_0827.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0827.jpg,Class 1,Jernih,104.593628,10.08486,169.239024,4.422777611141668,1.4430255647077082,6.059944185173986,103.0,11.0,169.0
M0-LBA-AN_frame_0839.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0839.jpg,Class 1,Jernih,104.333104,10.102896,168.814212,4.5441005408313755,1.5146684169097868,6.150212258048986,103.0,11.0,169.0
M0-LBA-AN_frame_0851.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0851.jpg,Class 1,Jernih,104.314492,9.917192,170.394708,5.6297910069500805,1.6390188635693002,6.408648655897435,103.0,10.0,171.0
M0-LBA-AN_frame_0863.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0863.jpg,Class 1,Jernih,104.092988,9.92388,171.29866,5.156326331008928,1.6077181797815188,6.839301587472217,103.0,10.0,173.0
M0-LBA-AN_frame_0875.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0875.jpg,Class 1,Jernih,105.50976,9.789508,170.331496,4.862017764508887,1.5621271132452699,6.577342198942063,103.0,10.0,171.0
M0-LBA-AN_frame_0887.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0887.jpg,Class 1,Jernih,104.459332,10.017428,168.217044,5.531021796537779,1.6312020919604044,6.10245654651174,103.0,11.0,169.0
M0-LBA-AN_frame_0899.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0899.jpg,Class 1,Jernih,104.782804,9.992588,169.146252,4.847617754896109,1.5442658651462837,6.156035603576054,103.0,10.0,169.0
M0-LBA-AN_frame_0911.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0911.jpg,Class 1,Jernih,104.676964,10.056604,168.230672,5.105837810066434,1.5718498615274932,6.250679197368554,103.0,11.0,169.0
M0-LBA-AN_frame_0923.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0923.jpg,Class 1,Jernih,105.525316,9.697008,171.625228,5.034371370900641,1.6252962339019923,7.163972497714938,103.0,10.0,173.0
M0-LBA-AN_frame_0935.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0935.jpg,Class 1,Jernih,104.33986,9.872128,169.907156,6.352793022002213,1.7498962116697092,6.369023786394898,103.0,10.0,170.0
M0-LBA-AN_frame_0947.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0947.jpg,Class 1,Jernih,104.254988,9.776208,173.746392,6.040230551879291,1.5863987962476522,7.491968698702364,103.0,10.0,175.0
M0-LBA-AN_frame_0959.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0959.jpg,Class 1,Jernih,104.546628,9.87162,170.867924,5.2639682587964,1.587212202448053,6.476662097888387,103.0,10.0,171.0
M0-LBA-AN_frame_0971.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0971.jpg,Class 1,Jernih,104.291688,9.967896,170.982804,4.806067634839942,1.4755478078273168,6.733931711681074,103.0,10.0,172.0
M0-LBA-AN_frame_0983.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0983.jpg,Class 1,Jernih,104.72148,10.092828,168.91448,4.755953175715674,1.505122906083088,6.0919604668448075,103.0,11.0,169.0
M0-LBA-AN_frame_0995.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0995.jpg,Class 1,Jernih,104.402036,10.090496,169.008036,4.948539487030896,1.5206033256520255,6.080201593919728,103.0,11.0,169.0
M0-LBA-AN_frame_1007.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1007.jpg,Class 1,Jernih,104.284564,10.075784,169.33174,4.762394705387616,1.526588610380675,6.090029931978989,103.0,11.0,170.0
M0-LBA-AN_frame_1019.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1019.jpg,Class 1,Jernih,104.343328,10.11588,168.729636,4.567570676455483,1.511374151426443,6.0099440353054865,103.0,11.0,169.0
M0-LBA-AN_frame_1031.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1031.jpg,Class 1,Jernih,104.207976,10.171824,167.724804,5.160345141889639,1.5302197597155778,6.015456022745408,103.0,11.0,169.0
M0-LBA-AN_frame_1043.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1043.jpg,Class 1,Jernih,104.140572,10.101412,168.318608,5.124855852881718,1.600812170823298,5.9264890907126455,103.0,11.0,169.0
M0-LBA-AN_frame_1055.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1055.jpg,Class 1,Jernih,105.348292,9.828936,169.3483,5.273147891225506,1.6998991463919264,6.333315964800746,103.0,10.0,170.0
M0-LBA-AN_frame_1067.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1067.jpg,Class 1,Jernih,103.95006,10.088828,169.823032,4.557848395504177,1.5057282578260927,6.33322369153151,103.0,10.0,170.0
M0-LBA-AN_frame_1079.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1079.jpg,Class 1,Jernih,104.178888,10.011492,168.978332,5.220467324239852,1.686451877147996,6.31900993018495,103.0,11.0,169.0
M0-LBA-AN_frame_1091.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1091.jpg,Class 1,Jernih,103.967928,9.950216,170.31548,5.940460873266988,1.6579992621663013,6.281336193008618,103.0,10.0,171.0
M0-LBA-AN_frame_1103.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1103.jpg,Class 1,Jernih,104.410592,10.035188,169.672992,4.712990368071635,1.467495078239106,6.011572320777319,103.0,10.0,170.0
M0-LBA-AN_frame_1115.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1115.jpg,Class 1,Jernih,104.396004,10.098552,169.761392,4.1626454127134105,1.3752990595852235,5.97537699415995,103.0,10.0,170.0
M0-LBA-AN_frame_1127.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1127.jpg,Class 1,Jernih,104.746848,9.952948,170.031128,4.7476371033279285,1.493880219192958,6.092953885236289,103.0,10.0,171.0
M0-LBA-AN_frame_1139.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1139.jpg,Class 1,Jernih,104.625608,10.250992,167.390868,4.23299405035443,1.3725112079454944,5.920638665429262,103.0,11.0,169.0
M0-LBA-AN_frame_1151.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1151.jpg,Class 1,Jernih,105.30032,9.868152,168.82598,5.261301730332523,1.6793356141331608,6.345267294574753,103.0,11.0,169.0
M0-LBA-AN_frame_1163.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1163.jpg,Class 1,Jernih,104.537056,9.905144,169.558492,5.495843052058892,1.66143382030823,6.226466950521458,103.0,10.0,170.0
M0-LBA-AN_frame_1175.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1175.jpg,Class 1,Jernih,104.2917,9.968512,169.985344,4.974794378665313,1.6065866007956122,6.561817522734383,103.0,10.0,170.0
M0-LBA-AN_frame_1187.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1187.jpg,Class 1,Jernih,105.032756,9.785292,171.669768,4.968158113875202,1.546348109170765,6.826530804601705,103.0,10.0,173.0
M0-LBA-AN_frame_1199.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1199.jpg,Class 1,Jernih,104.622488,9.73922,174.091516,5.080557123963473,1.5599813433499774,7.506503634965083,103.0,10.0,175.0
M0-LBA-AN_frame_1211.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1211.jpg,Class 1,Jernih,104.817596,9.637104,175.410368,4.953626225381161,1.5868038609683304,7.9096683940969355,103.0,10.0,176.0
M0-LBA-AN_frame_1223.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1223.jpg,Class 1,Jernih,104.447068,9.633576,176.549368,5.181854320933385,1.5568806801498953,8.404977263537123,103.0,10.0,176.0
M0-LBA-AN_frame_1235.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1235.jpg,Class 1,Jernih,105.57336,9.718324,170.984484,5.146554800096857,1.628004493551538,6.653773309464639,103.0,10.0,172.0
M0-LBA-AN_frame_1247.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1247.jpg,Class 1,Jernih,105.624456,9.628036,174.253812,4.854685026246708,1.5277875450153402,7.538978144858625,103.0,10.0,175.0
M0-LBA-AN_frame_1259.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1259.jpg,Class 1,Jernih,104.70384,9.843228,173.8802,5.0306517723253315,1.381165645393774,7.338724682122909,103.0,10.0,175.0
M0-LBA-AN_frame_1271.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1271.jpg,Class 1,Jernih,105.728928,9.49066,174.920508,5.401253185216927,1.5920429530637672,8.014483203671713,103.0,10.0,176.0
M0-LBA-AN_frame_1283.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1283.jpg,Class 1,Jernih,105.441764,9.835492,169.960116,5.1799753443722105,1.554507355381762,6.399734155927416,103.0,10.0,170.0
M0-LBA-AN_frame_1295.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1295.jpg,Class 1,Jernih,105.102448,9.910332,170.165556,4.648253909512259,1.4890653611497382,6.602037504502984,103.0,10.0,171.0
M0-LBA-AN_frame_1307.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1307.jpg,Class 1,Jernih,104.490432,9.8514,173.414272,4.615665981564957,1.4724367694403722,7.337299415317328,103.0,10.0,175.0
M0-LBA-AN_frame_1319.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1319.jpg,Class 1,Jernih,105.0095,9.808436,171.16196,5.105292327575376,1.576711525265164,6.641895584725794,103.0,10.0,172.0
M0-LBA-AN_frame_1331.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1331.jpg,Class 1,Jernih,103.712072,9.886124,169.659608,7.4575948848684455,1.8129148509028217,6.327612921658215,103.0,10.0,170.0
M0-LBA-AN_frame_1343.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1343.jpg,Class 1,Jernih,104.645308,10.017076,169.305464,4.5995605860925455,1.551817131695613,6.30284092649529,103.0,11.0,170.0
M0-LBA-AN_frame_1355.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1355.jpg,Class 1,Jernih,104.323752,10.142292,169.334236,4.105688814620027,1.3726314096420786,6.206285386308303,103.0,11.0,170.0
M0-LBA-AN_frame_1367.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1367.jpg,Class 1,Jernih,104.873004,9.848876,170.728708,5.156980125614602,1.5723299706562868,6.55180377077458,103.0,10.0,172.0
M0-LBA-AN_frame_1379.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1379.jpg,Class 1,Jernih,103.972752,9.958816,170.026772,5.933259605520055,1.6847646358301802,6.2082132099353675,103.0,10.0,171.0
M0-LBA-AN_frame_1391.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1391.jpg,Class 1,Jernih,105.042608,9.880816,170.656388,4.620324724338756,1.5278125454858655,6.637956823711344,103.0,10.0,171.0
